contig	Sample_ERR10036468	Sample_ERR10036469	Sample_ERR10036470
c_000000102685	24.87391047422071	2.422218939282021	0.06647953907519574
c_000000102690	2.8804045141433385	10.990766524989008	0
c_000000102696	8.889041095890411	0.20684931506849316	0
c_000000102703	16.7128894318876	0.09224190592547343	0
c_000000102718	12.05056179775281	0	0
c_000000102746	6.723562152133581	0	0
c_000000102749	17.90738845681539	0.015452312730249693	0
c_000000102756	11.180555555555555	0	0
c_000000102774	3.9508072380539603	14.334380756311626	0
c_000000102786	0.6045102659037361	15.843150454392461	0
c_000000102795	11.94267515923567	0	0
c_000000102808	14.231332357247437	0	0
c_000000102809	8.073757763975156	0	0
c_000000102827	6.386736214605067	0	0
c_000000102832	27.867953275774504	6.469781615033011	0
c_000000102838	9.891846361185983	389.12398921832886	0
c_000000102841	5.989046391752577	1.0702319587628866	0
c_000000102843	7.214233841684822	0	0
c_000000102860	11.92997438087105	0.12894961571306576	0
c_000000102870	333.70738504412446	203.68323269856015	0
c_000000102888	17.168391994478952	568.096618357488	0
c_000000102910	16.512305699481864	0.04889896373056995	0
c_000000102912	6.6571428571428575	0	0
c_000000102914	9.504980079681275	0	0
c_000000102926	1.4182842830306825	5.546023794614903	0
c_000000102948	437.1316544469238	619.8823716927001	71.64137711189034
c_000000102951	17.002838221381268	0	0.14096499526963102
c_000000102980	14.111954459203035	0	0
c_000000102987	2.587227414330218	36.442367601246104	0
c_000000102988	6.402637703646238	0	0
c_000000102995	25.55365566037736	0.17806603773584906	0.5306603773584906
c_000000103009	12.501266739051756	0	0
c_000000103011	9.273955773955773	1.2751842751842752	0
c_000000103018	0.5360406091370559	15.888324873096447	0
c_000000103032	0.09211061407076047	10.181577877185848	0
c_000000103038	0	5.752396166134186	0
c_000000103039	4.097263157894737	8.150736842105264	0
c_000000103052	12.036292935839274	0.1879455605962411	0
c_000000103056	3.038182934315531	26.496378146101904	0
c_000000103082	6.721899224806202	0	0
c_000000103092	1368.7939944134077	3.4650837988826817	24.689245810055866
c_000000103108	19.26754966887417	0	0
c_000000103131	0.37718430596768876	15.939663699307616	0
c_000000103140	14.022818254603683	3.499599679743795	0
c_000000103141	4.015061861215707	11.463959117805272	0
c_000000103160	4.855975485188968	1.76608784473953	214.55464759959142
c_000000103166	10.653940283896231	0	0
c_000000103168	13.782085561497325	0	0
c_000000103181	2.234201910570929	28.91099699511145	0
c_000000103183	5.1971728887278	1.4186299383834722	0
c_000000103234	13.169557675628795	0	0
c_000000103243	1.7114066908504635	17.585247883917773	0
c_000000103246	62.89702333065165	46.86162510056315	0
c_000000103252	7.385940730530669	0	0
c_000000103253	6.257232212666145	0	0
c_000000103258	12.36779505946935	0	0
c_000000103269	12.971345313258864	0	0
c_000000103296	6.482725527831094	0	0
c_000000103300	6797.719142857143	9429.693523809523	0.05714285714285714
c_000000103308	0.49328968903436987	6.3335515548281505	0
c_000000103320	9.426634768740032	0	0
c_000000103321	3.360890302066773	123.45310015898251	0
c_000000103336	8.543554006968641	0	0
c_000000103344	2.143533123028391	9.110410094637224	0
c_000000103346	2.0118263220138535	21.038182125359015	0
c_000000103366	1.786425902864259	55.605230386052305	0
c_000000103367	0	11.28695652173913	0
c_000000103368	13.15023923444976	0	0
c_000000103372	32.978127136021875	1118.172932330827	0
c_000000103379	1174.9864712514093	1736.1910935738445	223.4532130777903
c_000000103397	26.92357200321802	0	0.12067578439259855
c_000000103406	8.29504132231405	0	0
c_000000103411	10.855493998153278	0.1394275161588181	0
c_000000103434	7.103000811030008	0.6123276561232766	0.48661800486618007
c_000000103475	9.89770821688094	0.16880939072107323	0
c_000000103477	12.03938859494415	0	0
c_000000103491	10.103825136612022	0.1650273224043716	0.08196721311475409
c_000000103502	10.955928646379853	0	0
c_000000103513	0	3.1819464033850493	0
c_000000103579	0.6642664266426642	20.458145814581457	0
c_000000103584	11.861137897782063	0	0
c_000000103588	10.041465766634524	0	0
c_000000103616	1.749034749034749	28.98069498069498	0
c_000000103624	0	5.310189359783589	0
c_000000103633	10.94106090373281	0	0
c_000000103637	464.3080241587576	8310.435720448662	0
c_000000103645	54.29308996088657	95.64406779661017	0
c_000000103647	4.653518045935107	11.484943492526432	0
c_000000103652	8558.026113013699	10751.976161172945	0.17257063356164384
c_000000103659	1.3625857710364753	9.073672806067172	0
c_000000103661	6.784240150093809	0	0
c_000000103673	15.980126467931346	0	0
c_000000103715	10.629593810444874	0.29206963249516443	0
c_000000103721	14.201757890531363	0.040218404581169265	0
c_000000103770	12.721177432542927	0	0
c_000000103777	2.604724964739069	33.10014104372355	0
c_000000103780	13.315347091932457	70.25380863039399	0
c_000000103793	45.68398677373642	28.07935758148323	0
c_000000103794	10.618257261410788	0	0
c_000000103797	6455.4208497309455	8964.213637458839	0.12047225122480122
c_000000103798	563.6453574293797	592.6630916691297	0
c_000000103804	22.734190190821636	0.0238132786626715	0
c_000000103820	8.385593220338983	0	0
c_000000103826	10.673913043478262	0	0
c_000000103837	1.028960817717206	4.630323679727428	0
c_000000103848	17.63788767812238	0.2531433361274099	0
c_000000103866	9.12467976088813	0	0
c_000000103891	1.0675011175681717	6.872373714796603	0
c_000000103895	401.46083953459686	231.6555852485302	0.10462525181926571
c_000000103899	19.6171654432524	26.91304347826087	0
c_000000103908	11.231099656357388	0	0
c_000000103911	1.5605692467893093	80.48073585560569	0
c_000000103917	25.241863947929268	39.95939174010714	0.5323426069926848
c_000000103923	1.3649832722638202	6.814879719611279	0
c_000000103933	1.26890756302521	5.512605042016807	0
c_000000103937	1409.8245267680873	2064.945418650563	250.3036426276468
c_000000103941	5.279094683273068	11.337565287263962	0
c_000000103951	7.8403284671532845	0.2755474452554745	0
c_000000103955	5465.342973339359	7605.966561229101	0.2711251694532309
c_000000103986	7.544753086419753	0	0
c_000000103994	18.17888965044551	9.482522275531185	0
c_000000103997	20.145497710700358	0.04409021536374428	0
c_000000104003	2.226854891661195	6.23473407747866	0
c_000000104009	4.423992673992674	0	0
c_000000104011	7.965865011636928	0.2342901474010861	0
c_000000104047	0.7075913776944704	5.439550140581068	0
c_000000104070	53.792139277235556	2074.5956212081246	0
c_000000104082	15.621326042378675	0	0
c_000000104085	112.51103024789629	301.4919263133955	0
c_000000104104	3.004979253112033	169.86473029045644	0
c_000000104105	10.340649692712907	0	0
c_000000104111	11.255042290175666	386.16265452179573	0
c_000000104119	3.801389657504765	12.577691692799606	0
c_000000104121	16.948638974444354	0	0
c_000000104124	14.941819175088774	0.08249112264408631	0
c_000000104135	2617.9470009520787	3446.7188194224054	0
c_000000104144	11.097801364670204	0	0
c_000000104148	1371.6929512654256	1872.02949173813	226.3748169838946
c_000000104155	10.856543624161073	0	0
c_000000104192	11.378486055776893	0.150398406374502	0
c_000000104236	6.90559186637618	68.10675381263617	0
c_000000104244	2.2944558521560574	4.9498973305954825	0
c_000000104245	9.10291382517049	0	0
c_000000104278	6.081532416502947	0.2966601178781925	0.29469548133595286
c_000000104281	18.79477408818726	26.592814371257486	0
c_000000104283	25.735473704943864	0.05928698050029545	0
c_000000104293	11.955109837631328	0	0
c_000000104313	0.05375180375180375	6.1937229437229435	0
c_000000104326	8.137153895685769	410.01867353509334	0
c_000000104340	9.553623188405798	0	0
c_000000104344	9.17005909389363	0	0
c_000000104346	6.158097068716963	0.1451225372417107	0
c_000000104362	25.028513238289207	19.71622539035981	0
c_000000104366	7.580942068218733	0	0
c_000000104386	9.980140186915888	0.1764018691588785	0
c_000000104387	0	3.418664383561644	0
c_000000104390	17.520630660852063	0.02532707145253271	0
c_000000104410	2.185536888239591	22.97516435354273	0
c_000000104423	7.076233183856503	0	0
c_000000104430	16.859441151566468	0	0
c_000000104438	9.168100078186082	0	0
c_000000104447	9.310991957104557	0	0
c_000000104460	0	6.3884435537742155	0
c_000000104461	1.9392123287671232	3.8784246575342465	0
c_000000104469	12.531758957654723	0.12052117263843648	0
c_000000104505	13.980061349693251	0.23159509202453987	0
c_000000104511	10.856780091416963	0.14728288471305231	0
c_000000104519	4.689195100612423	8.109580052493438	0
c_000000104534	13.418450184501845	0	0
c_000000104537	412.6624326404927	485.26135488837565	51.918013856812934
c_000000104552	16.288457731142348	5.032567808354782	0
c_000000104558	4.173528992734008	7.693261148311725	0
c_000000104559	0	24.01173285198556	0
c_000000104598	3.6485547306902544	50.31595851103038	0.0157952930026852
c_000000104602	10.790536277602524	62.87066246056782	0
c_000000104639	11.396489828480256	0.12046270442760271	0
c_000000104668	0.19947159841479525	4.375825627476883	0
c_000000104669	18.057661505605978	80.01227976508275	0
c_000000104677	19.711827956989247	57.60931899641577	0
c_000000104679	5.909980430528376	0	0
c_000000104684	153.9644760213144	0.40230905861456484	2.039076376554174
c_000000104712	1.192651098901099	34.07967032967033	0
c_000000104732	19.108254658556053	0	0
c_000000104792	9.60261651676206	0.24693376941946035	0
c_000000104817	0.9217773992049971	33.38940942646224	0
c_000000104819	14.983715012722646	15.91501272264631	0
c_000000104827	1.1047725577926921	6.236017897091722	0
c_000000104837	1.7070293298377848	37.92511879403572	0
c_000000104839	1.475828729281768	9.040055248618785	0
c_000000104854	13.575844486934352	0	0
c_000000104857	1.3480296527506828	7.9369879047990635	0
c_000000104859	10.94215425531915	0	0
c_000000104869	9.526564344746163	0	0.1770956316410862
c_000000104896	1.8437884378843787	69.75584255842558	0
c_000000104906	3.5817182528203646	5.28521839745444	0
c_000000104907	6.8604651162790695	2.1947674418604652	0
c_000000104915	9.05083459787557	0	0
c_000000104925	4.252391073326248	3.9314558979808716	0
c_000000104950	41.345961995249404	1834.2679928741093	0
c_000000104966	5747.651384909264	8231.054441260745	0
c_000000104974	11.319230769230769	38.800961538461536	0
c_000000104981	0.22108345534407028	6.937774524158126	0
c_000000104984	12.226436349981224	0	0
c_000000104994	8.147197839297771	0	0
c_000000104997	5.795918367346939	0	0
c_000000104998	0	4.042065009560229	0
c_000000105030	50.56997455470738	70.39185750636132	1.7455470737913485
c_000000105032	5.398067632850242	12.369082125603864	0
c_000000105039	11.665076335877863	0	0
c_000000105043	0	4.999099099099099	0
c_000000105052	11.705750560119492	0.21209858103061988	0
c_000000105062	1.6007067137809188	6.633686690223793	0
c_000000105072	1349.1723452701303	1953.7252742703374	251.02748913268474
c_000000105074	3.019047619047619	3.8079365079365077	0
c_000000105080	6.288248337028825	2.8740576496674057	0
c_000000105090	11.469311064718163	0	0
c_000000105097	14.30511811023622	0	0
c_000000105108	10.407951598962836	0	0
c_000000105124	12.918763676148796	0	0
c_000000105140	382.60602672002824	225.5112706727091	0.14119239597433936
c_000000105151	0	4.071937321937322	0
c_000000105158	11.0864	0	0
c_000000105167	4.457483838886127	25.297364495275982	0
c_000000105173	5.509383378016086	2.8337801608579087	0
c_000000105174	10.639553014553014	20.240644490644492	0
c_000000105187	0	30.066152149944873	0
c_000000105191	16.53099105071263	0	0
c_000000105193	7.023756495916852	0	0
c_000000105206	113.98328775448192	3696.1959890610756	0
c_000000105218	553.9694092474341	563.1966500618502	0
c_000000105220	324.73923777194875	0.13979324178367536	0
c_000000105261	6.431243680485339	0	0
c_000000105313	0	12.783663050414805	0
c_000000105320	10.836036036036036	0.652972972972973	0
c_000000105359	12.775775775775776	0	0
c_000000105360	12.960850111856823	0	0
c_000000105361	0.4926590538336052	7.5	0
c_000000105368	23.775289575289577	4.38996138996139	208.56339768339768
c_000000105405	1.3736263736263736	45.48320251177394	0
c_000000105456	5.4396378269617705	57.443661971830984	0
c_000000105483	1.495049504950495	3.3816381638163815	0
c_000000105485	53.69671314741036	1752.0692231075698	0
c_000000105487	12.837474313469082	0.056416962450962074	0
c_000000105495	2.491292392300642	14.609532538955087	0
c_000000105511	0	4.575	0
c_000000105512	1.1240694789081886	42.640198511166254	0
c_000000105530	8.522778192681105	0	0
c_000000105535	12.456461453133667	0	0
c_000000105547	0.2001325381047051	6.862160371106693	0
c_000000105562	23.04068078040681	0.36695724366957244	0.24906600249066002
c_000000105564	11.539934190846544	0	0
c_000000105577	28.635540870564576	1134.4107168510272	0
c_000000105590	10.965013286093889	318.63330380868024	0
c_000000105601	6.740749046871496	269.93316887194436	0
c_000000105604	16.099519160716888	0.06600611977269416	0
c_000000105620	32.97194076383476	23.41153546375682	0
c_000000105621	5.1965394586121665	197.21287755471153	0
c_000000105628	29.003416300634456	929.8267447535383	0
c_000000105663	4.578840970350404	2.1367924528301887	0
c_000000105672	47.74672811059908	1751.4162211981568	0
c_000000105679	2.822429906542056	4.0530599939704555	0
c_000000105684	0	6.167972149695387	0
c_000000105698	1.4353338968723584	7.887785291631445	0
c_000000105701	0.8431898548957444	16.76527252774052	0
c_000000105706	13.402985074626866	0	0
c_000000105739	20.182769726247987	772.8566827697263	0
c_000000105742	8.985981308411215	0	0
c_000000105756	2.592274678111588	103.52694325226514	0
c_000000105762	1.967741935483871	6.384096024006001	0
c_000000105785	1.8766730401529637	10.783938814531549	0
c_000000105811	4.33144845585037	8.952588081774685	0
c_000000105825	6.4349197247706424	240.7540137614679	0
c_000000105838	1.113804004214963	6.8619599578503685	0
c_000000105846	8.809537166900421	29.124824684431978	0
c_000000105860	3.4901497241922774	117.13435776201733	0
c_000000105868	8.459078080903105	317.57196613358417	0
c_000000105878	13.06375	0	0
c_000000105884	3.4699493120926865	8.482983345401882	0
c_000000105887	5.132379248658318	17.670840787119857	0
c_000000105901	9.883677298311445	0	0
c_000000105923	23.65861404105705	0	0
c_000000105927	1.5894736842105264	9.353560371517029	0
c_000000105963	21.08605901189387	35.427435956084175	0.0343092406221409
c_000000105967	4.3694481830417224	4.77321668909825	0
c_000000105968	9.863745498199279	0	0
c_000000105972	2.1494661921708187	7.245551601423488	0
c_000000105979	12.68246341996069	0	0.06551648831622625
c_000000105981	0.43956043956043955	8.716640502354789	0
c_000000105993	1.5009940357852882	15.597415506958251	0
c_000000106017	8.070252469813392	26.19429198682766	0
c_000000106032	10.127167630057803	0	0
c_000000106073	19.809904153354633	0.12060702875399361	0
c_000000106092	4.075261780104712	8.270942408376964	0
c_000000106140	7.831316725978648	0	0
c_000000106148	0.7537437603993344	6.885191347753744	0
c_000000106158	6249.8319434628975	8993.037314487632	0.127208480565371
c_000000106179	6000.758096980787	3911.23934126258	0
c_000000106183	11.396030245746692	92.2977315689981	0
c_000000106186	0	4.161417322834645	0
c_000000106193	0.34746467165419787	7.168661679135495	0
c_000000106195	10.455371900826446	0	0
c_000000106204	10.427007299270073	0	0
c_000000106206	60.34453781512605	2205.280323450135	0
c_000000106208	0.7668845315904139	7.423384168482207	0
c_000000106220	13.149748743718593	575.7889447236181	0
c_000000106226	25.163841807909606	0.196870925684485	0
c_000000106239	6.044753086419753	0	0
c_000000106240	5.849878934624697	106.40193704600485	0
c_000000106254	5.550424128180961	0.8539114043355325	0
c_000000106262	1.9144215530903328	5.384310618066561	0
c_000000106267	1.2006807351940096	8.68713410483322	0
c_000000106283	5625.797389498665	3527.643132601602	0
c_000000106284	0.525674499564839	6.819843342036553	0
c_000000106287	1.0478834142956281	4.464260929909785	0
c_000000106310	2.686253369272237	103.86307277628032	0
c_000000106313	11.496	0	0
c_000000106321	16.510693952915833	0	0
c_000000106323	6.418945963975984	16.774516344229486	0
c_000000106324	10.598282442748092	0	0
c_000000106327	13.505546075085324	0	0.12798634812286688
c_000000106332	7.031050955414012	0	0
c_000000106335	79.52186311787072	50.34648288973384	0
c_000000106336	8.522650439486139	39.23258958755916	0
c_000000106351	10.647568287808127	0	0
c_000000106373	13.502276867030965	0	0.1366120218579235
c_000000106376	6734.893150007069	9393.467800084829	0.10603704227343419
c_000000106386	0.7386587771203156	5.491124260355029	0
c_000000106393	560.0394610202118	0.726660250240616	0
c_000000106406	10.17606123869172	0	0
c_000000106413	12.635999594484996	22.07552716950527	0
c_000000106426	0.8856304985337243	6.043255131964809	0
c_000000106467	1420.8994855182927	1939.3668064024391	235.5295350609756
c_000000106473	18.584736496829215	0.03301989940957796	0
c_000000106476	8314.740849810685	10472.334455195625	0.12620950778291964
c_000000106502	3.434449271658574	5.710963455149502	0
c_000000106516	5.747836349331235	60.159716758457904	0
c_000000106518	7212.153707865168	9724.84988764045	0.1348314606741573
c_000000106526	8.06791569086651	0	0
c_000000106550	21.61466505733253	0.09112854556427279	0.09052504526252263
c_000000106591	5.670605612998523	1.2149187592319055	0
c_000000106599	0.8281535648994516	3.450639853747715	0
c_000000106626	12.218779342723005	0	0.28169014084507044
c_000000106645	24.31416837782341	29.827258726899384	0.5775154004106776
c_000000106653	2.7354014598540144	7.130474452554744	0.5447080291970803
c_000000106663	11.436052921719956	0	0
c_000000106666	0	3.312997347480106	0
c_000000106720	11.586021505376344	0	0.06989247311827956
c_000000106732	15.077163247100803	0.06735057983942908	0
c_000000106733	2.389262666483592	11.180832074694495	0
c_000000106740	6.780168381665107	93.77455565949485	0
c_000000106754	8.184281842818429	0	0
c_000000106774	9.93918918918919	0	0
c_000000106775	13.532945142506895	0	0
c_000000106792	10.040196078431373	0.09869281045751634	0
c_000000106793	12.076024442846872	0.10855499640546369	0.05391804457225018
c_000000106801	28.621718036529682	1137.8097888127854	0
c_000000106802	10.629506990434143	65.92899190581309	0
c_000000106808	87.63974719101124	57.49016853932584	0
c_000000106816	10.326698695950583	0	0
c_000000106824	34.7501701837985	47.80530973451327	0
c_000000106835	24.521875	0	0
c_000000106844	1.9020408163265305	103.72979591836734	0
c_000000106865	71.17639429312581	114.97881539126675	0.648508430609598
c_000000106877	10.326923076923077	0	0
c_000000106880	17.967302452316076	0.1371480472297911	1.4959128065395095
c_000000106904	550.7307353200493	563.8919061893846	0
c_000000106951	11.663724624889673	0	0
c_000000106955	0	4.1247514910536776	0
c_000000106960	1.6884984025559104	36.44834930777423	0
c_000000106969	14.291346721795628	0.04459539279385706	0
c_000000106975	13.45480386583286	0.343376918703809	0
c_000000107002	12.3984	353.4068	0
c_000000107013	0.5197934595524957	6.710843373493976	0
c_000000107020	5.119845360824742	12.887457044673539	0
c_000000107027	9.180410213478442	6.6822938467978235	0
c_000000107061	111.5673712021136	128.26089828269485	0
c_000000107065	0.9922553391222718	54.81788312602676	0
c_000000107067	12.10803324099723	54.094182825484765	0
c_000000107120	7.836718115353372	235.42404549147034	0
c_000000107124	2.7507751937984497	53.66899224806202	0
c_000000107125	11.91800766283525	0.23141762452107278	0
c_000000107145	3.6275012827090816	2.400718317085685	0
c_000000107157	15.60558583106267	0	0
c_000000107169	9.572339808640185	0	0
c_000000107173	0.9835249042145594	5.201915708812261	0
c_000000107176	15.837545337545338	0.053001053001053004	0
c_000000107178	0.39920687376074027	3.6728354263053538	0
c_000000107179	9.545977011494253	0	0
c_000000107193	0.5725567620927937	4.281342546890424	0
c_000000107194	1.704609595484478	2.556914393226717	0
c_000000107199	8.705957719410634	0	0
c_000000107205	3.5386008230452677	67.24373113854595	0
c_000000107213	11.863120746155785	0	0
c_000000107251	10.837741243745533	0	0
c_000000107265	2.022632794457275	5.128406466512702	0
c_000000107277	4.590729783037475	10.924063116370808	0
c_000000107285	0.8462017434620175	3.572851805728518	0
c_000000107288	1.6656327543424319	4.291563275434243	0
c_000000107311	4.540942028985508	3.0090579710144927	0
c_000000107314	4.193069306930693	7.530940594059406	0
c_000000107318	1.096948628814214	5.341444573194283	0
c_000000107320	2.58477508650519	4.322428436615287	0
c_000000107326	13.018725099601594	0.3609561752988048	0
c_000000107330	9.862691960252937	0	0
c_000000107336	18.142342931937172	521.9460078534031	0
c_000000107337	1.4077791718946047	85.99372647427855	0
c_000000107362	1.4881159420289856	4.639420289855073	0
c_000000107375	3.079870583010848	10.466598997652731	0
c_000000107376	0.7597049689440993	8.429347826086957	0
c_000000107385	10.869379014989294	0	0
c_000000107388	22.466109785202864	68.00596658711217	0
c_000000107389	14.010603588907015	0	0.4893964110929853
c_000000107396	12.608586911213006	0	0
c_000000107417	3.4991432068543453	130.0798041615667	0
c_000000107433	1417.8701897733263	2035.906233526621	253.7718766473379
c_000000107461	6.231372549019608	0	0
c_000000107482	5.450994318181818	2.9978693181818183	0
c_000000107487	5793.737983375497	8317.268883267076	0
c_000000107498	30.384615384615383	31.87467588591184	0
c_000000107520	0.6508620689655172	8.89685960591133	0
c_000000107522	0	4.791044776119403	0
c_000000107540	9.69809264305177	0.1645776566757493	0.32697547683923706
c_000000107541	0.0888235294117647	6.824117647058824	0
c_000000107563	2.7592260838409173	56.11286277319957	0
c_000000107583	18.13886950453594	0	0
c_000000107592	10.367281475541299	0	0
c_000000107595	1.7530959752321982	8.40092879256966	0
c_000000107602	8.208046585494971	7.827421916357861	0
c_000000107610	12.686411149825783	0	0
c_000000107618	0.967173738991193	10.214037896984253	0
c_000000107623	9.30451127819549	0	0
c_000000107627	2616.736025207142	2884.1800676858443	0.0700198389543704
c_000000107647	3.9643504531722056	3.7365558912386705	0
c_000000107663	1.5439392340964238	29.791222702816754	0
c_000000107666	3.3564635435012327	115.81930257132794	0
c_000000107683	9.00090661831369	0	0
c_000000107693	3.4130173450111627	10.155074703760947	0
c_000000107697	12.823635543527288	0	0
c_000000107711	16.538893344025663	0	0
c_000000107721	10.507704785077047	0	0
c_000000107726	671.5471961572833	637.9218610366398	0
c_000000107737	17.541309012875537	0.08100858369098712	0
c_000000107764	13.181438127090301	0	0
c_000000107797	3.210756722951845	7.83552220137586	0
c_000000107806	9.193209876543209	0	0
c_000000107829	4.4946564885496185	1.9595419847328244	0
c_000000107840	8.915814319433517	0	0
c_000000107841	1800.5668617739757	2558.3547951373257	340.36515083295814
c_000000107852	0	15.460867333846549	0
c_000000107858	5.897218863361548	5.14993954050786	0
c_000000107877	10.60699919549477	0	0
c_000000107883	1.9957081545064377	35.66163090128755	0
c_000000107922	26.69394862864606	18.719634305616022	0
c_000000107924	5.425788497217068	0	0
c_000000107930	11.334442092530995	0	0
c_000000107947	11.959784207945072	0	0
c_000000107948	3.468482905982906	72.04967948717949	0
c_000000107951	2.617862371888726	12.748657881893607	0
c_000000107982	362.05541666666664	345.68395833333335	0
c_000000108000	11.950972762645915	4.221011673151751	0
c_000000108013	4.907988289418653	5.459222082810539	0
c_000000108054	1239.187106918239	1365.2411949685534	0.18867924528301888
c_000000108056	8.865346534653465	23.56105610561056	0
c_000000108064	9.86248785228377	0.1467444120505345	0
c_000000108079	18.117013508579774	0	0
c_000000108094	0	21.834645669291337	0
c_000000108119	2.181964142360182	3.9063419855499064	0
c_000000108130	8.956239168110919	2.9380415944540728	0
c_000000108144	32.689437984496124	843.0881782945736	0
c_000000108147	9.60126582278481	0	0
c_000000108160	0.48592115848753015	11.015285599356396	0
c_000000108186	3.432720232333011	147	0
c_000000108188	11.088054702763047	0	0
c_000000108189	16.65890183028286	0	0
c_000000108192	4.231296101159115	129.32824025289779	0
c_000000108203	6.636748518204911	0	0
c_000000108217	26.24706943192065	956.9395852119026	0
c_000000108223	0.9888670595939751	35.05500982318271	0
c_000000108224	31.288844621513945	0	0.061752988047808766
c_000000108230	10.131105398457583	0	0
c_000000108231	577.2447931944852	625.6723379290114	0
c_000000108242	9.465671641791046	0	0
c_000000108244	4.9412897016361885	2.7613089509143407	0
c_000000108251	3.461971051903752	38.08306444178114	0.05531483359454227
c_000000108254	0.7312348668280871	10.095238095238095	0
c_000000108257	267.6142656030033	768.9038010323792	0
c_000000108282	313.595907399752	192.4441918147995	0.06200909466721786
c_000000108284	11.46376811594203	0	0
c_000000108288	123.83601453035807	339.60906417574813	0
c_000000108303	10.027448071216618	0	0
c_000000108336	6509.413486476473	8390.737063109793	0.14820303816228234
c_000000108374	3.734390485629336	2.095143706640238	0
c_000000108396	0.7892845475334858	5.078732440378961	0
c_000000108419	10.417565485362095	0	0
c_000000108424	1.4503560126582278	6.5753560126582276	0
c_000000108428	1.3560385733966018	8.18919332619011	0
c_000000108489	10.502061855670103	0	0
c_000000108493	5.265839320705421	0	0
c_000000108517	12.124509803921569	0	0
c_000000108534	1.1104651162790697	5.7574750830564785	0
c_000000108535	2.172661870503597	5.625245258338784	0
c_000000108544	1.7543859649122806	3.915204678362573	0
c_000000108554	8.569331158238173	0.09853181076672105	0
c_000000108556	13.983178654292344	0.11678267594740913	0
c_000000108560	13.715741212429954	387.27407030056037	0
c_000000108613	4.857536764705882	0.6939338235294118	0
c_000000108622	5.685639229422066	0	0
c_000000108640	5.206489675516224	2.808259587020649	0
c_000000108655	14.847628657921291	0	0
c_000000108662	68.80945659844743	2221.7515878616796	0
c_000000108671	1.947988904299584	7.157420249653259	0
c_000000108688	23.26193964254322	103.77849399355406	0
c_000000108694	13.19245283018868	0	0
c_000000108699	0	6.944978165938864	0
c_000000108701	7.834295136026381	0.24896949711459193	0
c_000000108730	8.579545454545455	0	0
c_000000108732	8.578397212543553	7.659233449477352	0
c_000000108735	3.149940499801666	3.169773899246331	0
c_000000108752	5.667919799498747	11.366750208855471	0
c_000000108753	14.112781954887218	0	0
c_000000108758	12.251385390428212	0	0
c_000000108777	12.087876322213182	0	0
c_000000108793	5.5155968806238755	11.909118176364727	0
c_000000108798	11.1090573012939	0	0
c_000000108799	60.9466791393826	123.39195509822264	0
c_000000108819	17.75379229871645	0.088098016336056	0
c_000000108822	9.271260086902545	0	0
c_000000108847	5.025413711583925	2.0526004728132388	0
c_000000108898	6.763029315960912	5.533387622149837	0
c_000000108915	14.00268817204301	20.52217741935484	0
c_000000108934	5.495335029686175	1.921119592875318	0
c_000000108938	11.35291700903862	0	0
c_000000108942	9.139964788732394	0	0
c_000000108946	0.6531219028741329	17.376176907829535	0
c_000000108952	10.204753199268739	0.2760511882998172	0
c_000000108961	9.19967663702506	0	0
c_000000108967	14.275080906148867	0.08884966166519565	0
c_000000108976	9.248062015503876	0	0
c_000000108982	10.79941147621383	0	0
c_000000108985	1.7164040139315149	24.626331942480775	0
c_000000108987	21.156111111111112	720.5011111111111	0
c_000000108988	6.299373557533795	139.0108803165183	0
c_000000109007	600.6943782419739	573.5534838076545	49.12540305621758
c_000000109008	7.984164687252573	0	0.2375296912114014
c_000000109028	9.537444933920705	0	0
c_000000109034	1548.3968641640283	2038.388451680989	259.16270164329865
c_000000109049	2.3129424335514894	10.902631227460933	0
c_000000109053	2.3071367884451996	7.43160577740017	0
c_000000109119	8.318642350557244	0	0
c_000000109149	5.676470588235294	8.755090497737557	0
c_000000109154	0.5347025495750708	6.395892351274788	0
c_000000109171	12.1976401179941	0	0
c_000000109198	1.3253918495297805	5.358620689655172	0
c_000000109199	19.043761638733706	771.9450651769088	0
c_000000109201	0.977979274611399	38.645077720207254	0
c_000000109203	75.75675135027005	2131.360472094419	0
c_000000109204	11.334970530451866	0	0
c_000000109205	12.140798952193844	0	0
c_000000109216	7.9264844486333645	0	0
c_000000109222	6.619071644803229	5.1029263370333	0
c_000000109224	61.74176381145464	34.83248859604663	0
c_000000109230	2.0723592118014427	22.341337353289546	0.09690965866264671
c_000000109240	528.6009887005649	719.0416666666666	91.26024011299435
c_000000109244	21.538749150237933	0.1026512576478586	0
c_000000109253	9.607853831469866	0.08235614944095991	0
c_000000109265	13.361921097770155	0	0
c_000000109277	13.095154699357852	0	0
c_000000109281	124.85187673188345	323.94096901503065	0
c_000000109305	0.416628281897743	24.796637494242283	0
c_000000109306	0.24457402008422416	5.266925817946226	0
c_000000109314	2.40848026868178	5.677162048698572	0
c_000000109332	2.7374909354604786	2.9463379260333573	0
c_000000109344	7.891575663026521	0	0
c_000000109359	13.950457853956328	0	0
c_000000109378	13.273659673659674	0.1407925407925408	0
c_000000109386	0.41284403669724773	6.895412844036697	0
c_000000109398	14.407894736842104	0	0
c_000000109438	13.199267463155142	7.980291270602598	0
c_000000109465	12.904761904761905	0	0
c_000000109480	14.182741116751268	0	0
c_000000109534	2.682741116751269	9.247237981487011	0
c_000000109539	2.7236652236652237	2.3968253968253967	0
c_000000109547	2.764647137150466	4.806924101198402	0
